age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,age_group,probabilidad_exito
60,retired,married,basic.6y,no,unknown,unknown,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,Maduro,0.856321087937226
27,admin.,single,university.degree,no,no,no,cellular,may,mon,1,1,1,success,-1.8,92.893,-46.2,1.299,5099.1,Joven,0.8223020567347639
80,retired,married,basic.4y,unknown,no,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,Senior,0.8641831398878012
47,housemaid,married,basic.9y,no,yes,no,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.712,5023.5,Maduro,0.8130212181838139
58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Maduro,0.8518026777508136
52,admin.,married,university.degree,no,no,yes,telephone,apr,thu,3,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,Maduro,0.7235189790582172
38,services,divorced,basic.6y,no,yes,no,telephone,may,tue,2,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,Adulto,0.6381466675042279
54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,Maduro,0.8806480273036221
65,management,married,unknown,no,yes,no,telephone,dec,wed,3,999,1,failure,-3.0,92.713,-33.0,0.715,5023.5,Senior,0.7683868958859943
51,management,married,high.school,no,yes,yes,cellular,aug,fri,4,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,Maduro,0.7704001785646896
53,admin.,married,basic.6y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.7007664353276599
37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,Adulto,0.7448950352318556
37,admin.,married,high.school,no,yes,yes,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.543129740587194
49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,Maduro,0.9575126118256317
37,admin.,married,university.degree,no,no,yes,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,Adulto,0.7092047912413059
31,technician,single,university.degree,no,yes,yes,cellular,jun,fri,5,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,Adulto,0.7955895563791354
32,management,single,university.degree,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6256867995024463
32,technician,single,professional.course,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6209378630787609
54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,6,2,success,-1.8,92.893,-46.2,1.266,5099.1,Maduro,0.7443630430762914
38,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,Adulto,0.8603909207658298
31,self-employed,single,university.degree,no,no,no,cellular,aug,mon,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,Adulto,0.8682537066903356
61,retired,married,high.school,no,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,Senior,0.8603703617217918
50,admin.,married,university.degree,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,Maduro,0.7685612691712438
31,student,single,unknown,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,93.876,-40.0,0.677,5008.7,Adulto,0.7460324220752798
38,technician,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,Adulto,0.6599029590068631
64,retired,married,university.degree,no,yes,yes,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,Senior,0.8009327763628191
34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6050081083647394
36,technician,married,high.school,no,no,no,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,Adulto,0.7102464948785663
58,admin.,married,high.school,no,yes,no,cellular,jul,fri,4,999,1,failure,-2.9,92.469,-33.6,1.059,5076.2,Maduro,0.6706608865632147
46,admin.,married,high.school,no,no,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Maduro,0.5075506695376495
41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,1,999,1,failure,-1.7,94.027,-38.3,0.905,4991.6,Adulto,0.8808476266197336
29,admin.,single,high.school,no,no,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,Joven,0.5220754570949452
30,entrepreneur,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.7167499939384476
27,technician,single,university.degree,no,yes,no,cellular,mar,thu,4,999,1,failure,-1.8,93.369,-34.8,0.65,5008.7,Joven,0.8729879105097382
37,services,married,high.school,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.629599152194294
33,blue-collar,single,basic.4y,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6254954037949212
41,technician,married,professional.course,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,Adulto,0.8442315943889227
40,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,Adulto,0.6704762464063062
39,management,married,university.degree,no,yes,yes,cellular,sep,tue,2,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,Adulto,0.8004010963543072
42,services,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6349951635937086
44,technician,married,university.degree,no,no,no,cellular,jun,wed,2,999,1,failure,-1.7,94.055,-39.8,0.715,4991.6,Adulto,0.7032860447211894
46,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Maduro,0.7659753139741371
30,technician,single,university.degree,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Joven,0.5508581018270595
40,management,married,basic.6y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6838020332638591
33,technician,married,professional.course,no,no,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6574676789226083
24,technician,single,professional.course,no,yes,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.5225257995718774
52,management,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,Maduro,0.7870643429796944
26,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Joven,0.6514144652088076
66,unknown,married,basic.4y,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Senior,0.5136892762350145
43,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.7080611279499264
33,self-employed,single,university.degree,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6648568244525761
30,services,divorced,high.school,no,no,no,cellular,may,mon,2,11,1,success,-1.8,92.893,-46.2,1.299,5099.1,Joven,0.7646823315379654
59,admin.,divorced,professional.course,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,Maduro,0.6328454342948192
31,student,single,unknown,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,Adulto,0.9395338654298593
34,admin.,single,university.degree,no,no,no,cellular,sep,fri,3,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,Adulto,0.9533578740811866
37,technician,married,professional.course,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6410446803232683
36,admin.,married,high.school,unknown,yes,yes,cellular,may,mon,1,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,Adulto,0.7351789084526836
35,admin.,single,high.school,no,yes,yes,cellular,aug,mon,4,2,3,success,-2.9,92.201,-31.4,0.884,5076.2,Adulto,0.9068363936424274
39,admin.,single,university.degree,no,yes,no,telephone,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,Adulto,0.7541908800396252
31,admin.,married,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6377821315012281
21,services,single,high.school,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,Joven,0.6552094436348647
69,retired,married,basic.4y,no,no,no,cellular,sep,mon,3,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,Senior,0.9575524684307449
30,technician,single,professional.course,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Joven,0.5086463023152785
35,admin.,single,university.degree,no,yes,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.7507067715119604
54,management,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Maduro,0.5003092498729588
32,technician,married,university.degree,no,yes,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.7397932949798108
22,student,single,basic.6y,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,Joven,0.9076466084321917
30,technician,unknown,university.degree,no,no,no,cellular,oct,fri,2,16,1,success,-1.1,94.601,-49.5,0.942,4963.6,Joven,0.9809316795461254
45,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,Adulto,0.9313747610608756
32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6729059480015251
45,services,married,high.school,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,Adulto,0.6227309819242872
33,management,single,university.degree,no,no,no,cellular,apr,tue,3,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,Adulto,0.7405095537456149
43,services,divorced,basic.6y,no,yes,no,telephone,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,Adulto,0.6617768619935096
24,technician,single,professional.course,no,yes,no,cellular,sep,fri,5,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,Joven,0.6486647026349313
54,housemaid,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Maduro,0.6428639931558762
59,technician,married,professional.course,no,yes,no,telephone,aug,wed,3,999,1,failure,-2.9,92.201,-31.4,0.834,5076.2,Maduro,0.5361527578839931
33,unemployed,married,high.school,no,yes,yes,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,Adulto,0.8152047750586523
35,services,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6421661551218136
72,retired,married,professional.course,no,yes,no,telephone,nov,wed,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,Senior,0.7945417898582373
28,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,Joven,0.8827558832792949
54,admin.,married,high.school,no,no,no,cellular,oct,wed,2,6,2,success,-1.1,94.601,-49.5,0.985,4963.6,Maduro,0.9680965815419044
37,services,married,high.school,no,yes,yes,cellular,oct,fri,2,12,2,failure,-1.1,94.601,-49.5,1.029,4963.6,Adulto,0.9226949683733507
29,technician,married,university.degree,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,Joven,0.748078885106311
70,retired,married,unknown,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Senior,0.7683079677625243
30,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,Joven,0.8231741810945756
32,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6577326259819029
31,self-employed,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,Adulto,0.8684685534008069
65,self-employed,married,professional.course,no,no,no,telephone,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Senior,0.5207862618886836
31,admin.,married,high.school,no,no,no,cellular,jun,wed,1,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.9513315904658961
32,services,single,professional.course,no,yes,no,cellular,jun,tue,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,Adulto,0.6483230299010072
34,entrepreneur,married,university.degree,no,no,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6791983770946608
32,admin.,single,university.degree,no,no,no,cellular,oct,tue,1,999,3,failure,-3.4,92.431,-26.9,0.728,5017.5,Adulto,0.746943402314101
38,admin.,married,university.degree,no,no,no,telephone,nov,thu,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,Adulto,0.6924636365846567
40,services,married,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,Adulto,0.5071065005584082
58,management,married,basic.4y,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Maduro,0.8076091834153625
49,admin.,divorced,high.school,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,Maduro,0.7904752951433421
63,management,married,basic.4y,unknown,yes,no,cellular,nov,tue,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,Senior,0.66171974426227
47,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,Maduro,0.7579525255710977
28,management,single,university.degree,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,Joven,0.8046142562134861
26,self-employed,single,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,Joven,0.8434922851988497
47,management,married,university.degree,no,yes,no,cellular,aug,mon,3,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,Maduro,0.9759697055153433
41,admin.,married,university.degree,no,no,no,cellular,sep,mon,2,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,Adulto,0.7454033517693652
35,admin.,married,university.degree,no,yes,no,telephone,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,Adulto,0.7491407841929268
50,housemaid,divorced,basic.4y,no,no,no,telephone,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,Maduro,0.6358134648708204
33,technician,married,professional.course,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,Adulto,0.806058622082714
50,admin.,married,university.degree,no,yes,no,cellular,dec,tue,3,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,Maduro,0.883420512886099
35,admin.,married,university.degree,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,Adulto,0.8502069551764407
55,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,2,999,1,failure,-1.7,94.215,-40.3,0.79,4991.6,Maduro,0.8707792403595714
68,retired,married,basic.4y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,Senior,0.8557627794630919
56,admin.,married,basic.9y,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,Maduro,0.8627957155359551
61,admin.,married,high.school,no,yes,no,cellular,oct,mon,4,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,Senior,0.8720043280234909
40,admin.,married,high.school,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,Adulto,0.8650368170899992
35,technician,divorced,basic.4y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,Adulto,0.8146277618894774
34,technician,married,unknown,no,yes,no,telephone,may,tue,3,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,Adulto,0.6226868765815683
36,management,single,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6320521176077345
88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,6,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,Senior,0.8755459409440769
40,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Adulto,0.8009289025465632
46,admin.,married,university.degree,no,no,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,Maduro,0.8458071807675936
54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,Maduro,0.7864709995251776
41,technician,married,professional.course,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6552909832389513
51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,Maduro,0.6633050620398132
40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,8,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,Adulto,0.5639300507089382
38,technician,married,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.8229155488441418
41,admin.,single,university.degree,no,unknown,unknown,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6653001977828433
21,student,single,high.school,no,no,no,cellular,nov,tue,1,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5,Joven,0.9274304698946543
42,unemployed,married,unknown,no,no,no,cellular,aug,thu,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,Adulto,0.739201878965222
38,technician,single,university.degree,no,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.54678289383144
24,unemployed,married,high.school,no,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,Joven,0.6966230715669203
37,admin.,married,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,Adulto,0.5271060833190216
33,technician,married,professional.course,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Adulto,0.5013634941264558
66,unemployed,single,basic.4y,no,yes,no,cellular,apr,thu,11,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Senior,0.557924636529436
32,student,single,unknown,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,Adulto,0.8343412533007304
28,management,single,university.degree,no,yes,no,cellular,jun,thu,1,4,1,success,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.9566068514544758
27,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.5687089713020909
37,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5720005438996877
45,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,1,6,2,success,-1.8,93.876,-40.0,0.683,5008.7,Adulto,0.8546218842301405
44,blue-collar,married,basic.6y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6672346946371968
49,management,married,university.degree,no,yes,no,cellular,nov,fri,1,3,1,success,-0.1,93.2,-42.0,4.021,5195.8,Maduro,0.7162311190440153
38,admin.,single,high.school,no,yes,no,cellular,apr,thu,1,6,1,success,-1.8,93.749,-34.6,0.659,5008.7,Adulto,0.9523722302022706
33,technician,married,professional.course,no,no,yes,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.5216921413724649
45,self-employed,divorced,professional.course,no,yes,no,telephone,aug,mon,1,999,1,failure,-1.7,94.027,-38.3,0.891,4991.6,Adulto,0.7456366525569618
28,admin.,married,university.degree,no,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.5876884583707727
30,admin.,single,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,Joven,0.8451324485041541
30,technician,single,university.degree,no,unknown,unknown,cellular,mar,tue,3,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,Joven,0.9158626075935705
34,admin.,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6292683323225887
38,technician,married,professional.course,no,yes,no,cellular,jun,tue,4,3,1,success,-2.9,92.963,-40.8,1.286,5076.2,Adulto,0.9326265689310288
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Joven,0.5014760958032128
29,admin.,single,high.school,no,no,no,cellular,jul,tue,2,3,3,success,-1.7,94.215,-40.3,0.835,4991.6,Joven,0.9741805858561365
44,technician,married,unknown,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,Adulto,0.5175923161755998
